internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
62acf4a9,A Rule-Based Approach for Process Discovery: Dealing with Noise and Imbalance in Process Logs,10.1007/s10618-005-0029-z,2006,springer,maybe,pending,"Título fortemente sugestivo de process mining (descoberta, ruído em event logs), alinhado com IC1, mas abstract completamente ausente. Sem resumo, impossível verificar: (1) se aplica a processos de software ou domínio genérico (potencial EC1); (2) nível de rigor metodológico e avaliação empírica; (3) se a abordagem rule-based é validada em contexto real de SW. A data (2006) e venue (Springer) indi",IC1,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título fortemente sugestivo de process mining (descoberta, ruído em event logs), alinhado com IC1, mas abstract completamente ausente. Sem resumo, impossível verificar: (1) se aplica a processos de software ou domínio genérico (potencial EC1); (2) nível de rigor metodológico e avaliação empírica; (3) se a abordagem rule-based é validada em contexto real de SW. A data (2006) e venue (Springer) indicam fonte verificável, justificando reavaliação c"
097b8e3b,Web Service Mining and Verification of Properties: An Approach Based on Event Calculus,10.1007/11914853_25,2006,springer,maybe,pending,"Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. Título menciona 'Web Service Mining' e 'Event Calculus', sugerindo potencial relevância para process mining e análise de eventos, mas não há evidência clara de aplicação a processos de desenvolvimento de software (IC1) ou uso de modelagem estocástica (IC2). A data de 2006 e foco em web services genéricos aumentam risco de ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. Título menciona 'Web Service Mining' e 'Event Calculus', sugerindo potencial relevância para process mining e análise de eventos, mas não há evidência clara de aplicação a processos de desenvolvimento de software (IC1) ou uso de modelagem estocástica (IC2). A data de 2006 e foco em web services genéricos aumentam risco de EC1. Texto completo necessário para decisão funda"
f7137140,Genetic Process Mining: A Basic Approach and Its Challenges,10.1007/11678564_18,2006,springer,maybe,pending,"O título indica process mining (potencialmente IC1), mas o abstract está ausente e a fonte é um workshop de 2006 em BPM — não há informação suficiente para confirmar aplicação a processos de software ou para descartar exclusão. Texto completo necessário para avaliação confiável.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título indica process mining (potencialmente IC1), mas o abstract está ausente e a fonte é um workshop de 2006 em BPM — não há informação suficiente para confirmar aplicação a processos de software ou para descartar exclusão. Texto completo necessário para avaliação confiável."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stoch"
8877d5c1,Mining Models of Composite Web Services for Performance Analysis,10.1007/11733836_60,2006,springer,maybe,pending,"Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. Título sugere mineração de modelos e análise de performance em serviços web compostos, potencialmente relevante a process mining e modelagem estocástica, mas a conexão específica com processos de software de desenvolvimento (não serviços web em produção) permanece ambígua. Texto completo necessário para distinguir entre an",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação confiável dos critérios de inclusão. Título sugere mineração de modelos e análise de performance em serviços web compostos, potencialmente relevante a process mining e modelagem estocástica, mas a conexão específica com processos de software de desenvolvimento (não serviços web em produção) permanece ambígua. Texto completo necessário para distinguir entre análise de processos de negócio/infraestrutura vers"
383f79fd,A Bottom-Up Workflow Mining Approach for Workflow Applications Analysis,10.1007/11780397_15,2006,springer,maybe,pending,"O título menciona 'Workflow Mining', que é relevante para IC1 (process mining), mas o abstract está ausente. Sem conteúdo do texto completo, não é possível confirmar se a aplicação é em processos de software (IC1) ou em domínios genéricos (EC1). A data de 2006 e venue springer sugerem publicação legítima, mas a ausência total de abstract impede decisão rigorosa.",IC1,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título menciona 'Workflow Mining', que é relevante para IC1 (process mining), mas o abstract está ausente. Sem conteúdo do texto completo, não é possível confirmar se a aplicação é em processos de software (IC1) ou em domínios genéricos (EC1). A data de 2006 e venue springer sugerem publicação legítima, mas a ausência total de abstract impede decisão rigorosa."",
  ""matched_ic"": [
    ""IC1""
  ],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""pro"
609ba59e,Change Mining in Adaptive Process Management Systems,10.1007/11914853_19,2006,springer,maybe,pending,"Título sugere process mining em sistemas de gerenciamento de processos adaptativos, potencialmente alinhado com IC1 (process mining). Contudo, o abstract está ausente e não é possível confirmar: (1) se o domínio é desenvolvimento de software ou outro; (2) se aplica-se critério de exclusão EC1 (domínio fora de SW); (3) o grau de especificidade para o escopo PATHCAST. Texto completo é necessário par",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere process mining em sistemas de gerenciamento de processos adaptativos, potencialmente alinhado com IC1 (process mining). Contudo, o abstract está ausente e não é possível confirmar: (1) se o domínio é desenvolvimento de software ou outro; (2) se aplica-se critério de exclusão EC1 (domínio fora de SW); (3) o grau de especificidade para o escopo PATHCAST. Texto completo é necessário para decisão confiável."",
  ""matched_ic"": [],
  ""mat"
00510deb,Mining Staff Assignment Rules from Event-Based Data,10.1007/11678564_16,2006,springer,maybe,pending,"O título sugere mineração de regras a partir de event logs (potencialmente IC1 — process mining), mas o resumo está ausente. Sem acesso ao texto completo ou abstract, não é possível confirmar se o contexto é processos de software (escopo da SLR) ou BPM genérico. A data (2006) e venue (Springer) sugerem relevância potencial, mas a decisão requer evidência textual.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título sugere mineração de regras a partir de event logs (potencialmente IC1 — process mining), mas o resumo está ausente. Sem acesso ao texto completo ou abstract, não é possível confirmar se o contexto é processos de software (escopo da SLR) ou BPM genérico. A data (2006) e venue (Springer) sugerem relevância potencial, mas a decisão requer evidência textual."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"""
3e2e2c8b,Evaluation of Technical Measures for Workflow Similarity Based on a Pilot Study,10.1007/11914853_16,2006,springer,maybe,pending,"O resumo está ausente e não pode ser verificado. O título sugere relevância marginal a workflow e medidas técnicas, mas sem acesso ao conteúdo completo é impossível confirmar se trata de processos de software, process mining, ou apenas BPM genérico. Requer acesso ao full text para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e não pode ser verificado. O título sugere relevância marginal a workflow e medidas técnicas, mas sem acesso ao conteúdo completo é impossível confirmar se trata de processos de software, process mining, ou apenas BPM genérico. Requer acesso ao full text para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"""
90a76aae,DecSerFlow: Towards a Truly Declarative Service Flow Language,10.1007/11841197_1,2006,springer,maybe,pending,"Abstract ausente e título refere-se a uma linguagem declarativa para fluxos de serviço (DecSerFlow), sugerindo potencial relevância a modelagem de processos e BPM. Sem acesso ao texto completo, não é possível confirmar se aborda especificamente processos de software, process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Título marginal sugere relevância possível mas incert",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente e título refere-se a uma linguagem declarativa para fluxos de serviço (DecSerFlow), sugerindo potencial relevância a modelagem de processos e BPM. Sem acesso ao texto completo, não é possível confirmar se aborda especificamente processos de software, process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Título marginal sugere relevância possível mas incerta."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""e"
b1eb0154,Discovering Social Networks from Event Logs,10.1007/s10606-005-9005-9,2005,springer,maybe,pending,"Resumo ausente impossibilita avaliação confiável do escopo. Título menciona 'event logs' (sugestivo de process mining) mas 'social networks' aponta para domínio genérico potencialmente fora de SW. Sem texto completo, não é possível confirmar se o paper aborda processos de software ou redes sociais em domínio não-software (EC1).",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação confiável do escopo. Título menciona 'event logs' (sugestivo de process mining) mas 'social networks' aponta para domínio genérico potencialmente fora de SW. Sem texto completo, não é possível confirmar se o paper aborda processos de software ou redes sociais em domínio não-software (EC1)."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""event_log"", ""insufficient_abstract"", ""full_text_required"
