internal_id,title,doi,year,source_db,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
4bdad231,"Supporting method engineering with a low-code approach: the <Emphasis FontCategory=""NonProportional"">LOMET</Emphasis>&#xa0; tool",10.1007/s10270-024-01203-y,2024,springer,exclude,"Título refere-se a uma ferramenta de low-code para engenharia de métodos (LOMET), sem qualquer indicação de process mining, modelagem estocástica, forecasting ou análise de processos de software em event logs. Abstract ausente impede verificação, mas o escopo aparenta ser desenvolvimento de ferramentas/métodos, não análise de processos de SW.",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título refere-se a uma ferramenta de low-code para engenharia de métodos (LOMET), sem qualquer indicação de process mining, modelagem estocástica, forecasting ou análise de processos de software em event logs. Abstract ausente impede verificação, mas o escopo aparenta ser desenvolvimento de ferramentas/métodos, não análise de processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC2"",
    ""EC3""
  ],
  ""evidence_tags"": [
    ""insufficient"
deb7c18c,Applying modeling & simulation to the software testing process: one test oracle solution,,2005,snowball,maybe,"O artigo discute simulação estocástica aplicada ao teste de software e menciona melhorias de processo, mas o abstract é vago sobre process mining específico, modelagem estocástica detalhada ou forecasting de métricas de processo. A fonte do abstract é 'missing_or_unverified', limitando confiança na avaliação completa.",IC2,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O artigo discute simulação estocástica aplicada ao teste de software e menciona melhorias de processo, mas o abstract é vago sobre process mining específico, modelagem estocástica detalhada ou forecasting de métricas de processo. A fonte do abstract é 'missing_or_unverified', limitando confiança na avaliação completa."",
  ""matched_ic"": [
    ""IC2""
  ],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""stochastic_modeling"",
    ""simulation"",
    ""softw"
7d39897f,A modeling framework to implement preemption policies in non-Markovian SPNs,10.1109/32.825765,2000,ieee,exclude,"O artigo trata de modelagem matemática e análise de desempenho de Petri Nets estocásticas de forma genérica e teórica, sem aplicação demonstrada a processos de desenvolvimento de software. Não há evidência de contexto de SW (repositórios, commits, CI/CD, issues) ou de análise/descoberta de processos reais de desenvolvimento.",,EC3|EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de modelagem matemática e análise de desempenho de Petri Nets estocásticas de forma genérica e teórica, sem aplicação demonstrada a processos de desenvolvimento de software. Não há evidência de contexto de SW (repositórios, commits, CI/CD, issues) ou de análise/descoberta de processos reais de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3"",
    ""EC1""
  ],
  ""evidence_tags"": [
    ""stochastic_petri_net"",
    ""in"
d13f2b35,Modelling of Logistic Resources Allocating by Markov Process,10.1109/IS3C.2014.307,2014,ieee,exclude,"O artigo trata de alocação de recursos logísticos e manutenção de sistemas em larga escala (domínio de logística/manufatura), não de processos de desenvolvimento de software. Embora use Markov Chain, não há evidência de aplicação a processos de SW, repositórios, ou artefatos de desenvolvimento de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de alocação de recursos logísticos e manutenção de sistemas em larga escala (domínio de logística/manufatura), não de processos de desenvolvimento de software. Embora use Markov Chain, não há evidência de aplicação a processos de SW, repositórios, ou artefatos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""markov""],
  ""software_context"": ""not_software_process"",
  ""stochastic_met"
9891be3f,Automated user interface engineering with a pattern reflecting programming language,10.1007/s10515-006-7740-x,2006,springer,exclude,"Título indica foco em engenharia de interface de usuário (UI engineering) com padrões de linguagem de programação. Sem abstract disponível, mas não há evidência de que o paper trate process mining, modelagem estocástica, forecasting de processos de SW ou mineração de repositórios. A temática (UI automation com padrões) não se enquadra no escopo de PATHCAST.",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título indica foco em engenharia de interface de usuário (UI engineering) com padrões de linguagem de programação. Sem abstract disponível, mas não há evidência de que o paper trate process mining, modelagem estocástica, forecasting de processos de SW ou mineração de repositórios. A temática (UI automation com padrões) não se enquadra no escopo de PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC2"",
    ""EC3""
  ],
  ""evidence_tags"": [
  "
f355b00c,Modeling Component Erroneous Behavior and Error Propagation for Dependability Analysis,10.1007/978-3-642-38911-5_8,2013,springer,exclude,"O título sugere modelagem de comportamento de erros em componentes para análise de confiabilidade (dependability), mas sem abstract disponível não é possível confirmar aplicação a processos de software. O foco aparenta ser engenharia de confiabilidade de sistemas, não process mining ou forecasting de processos de desenvolvimento de SW. Ausência de abstract combinada com indicadores de domínio gené",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título sugere modelagem de comportamento de erros em componentes para análise de confiabilidade (dependability), mas sem abstract disponível não é possível confirmar aplicação a processos de software. O foco aparenta ser engenharia de confiabilidade de sistemas, não process mining ou forecasting de processos de desenvolvimento de SW. Ausência de abstract combinada com indicadores de domínio genérico (não específico a SW process) leva à exclusã"
9a107659,Applications of Process-Informed Optimal Compensation,10.1007/978-3-031-91631-1_7,2025,springer,exclude,"Título refere-se a 'Smart Manufacturing' (domínio de manufatura), não processos de software. Sem abstract disponível, não há evidência de aplicação a SW. EC1 (domínio fora de SW) se aplica com alta probabilidade.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título refere-se a 'Smart Manufacturing' (domínio de manufatura), não processos de software. Sem abstract disponível, não há evidência de aplicação a SW. EC1 (domínio fora de SW) se aplica com alta probabilidade."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
``"
63eacbed,"Toward objective software process information: experiences from a case
study",10.1007/s11219-010-9105-8,2011,wos,include,"O paper descreve explicitamente aplicação de process mining a processos de software (CCB process), atendendo IC1. Demonstra extração de modelos de processo a partir de dados reais de projetos de desenvolvimento de software, alinhado ao escopo PATHCAST.",IC1,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper descreve explicitamente aplicação de process mining a processos de software (CCB process), atendendo IC1. Demonstra extração de modelos de processo a partir de dados reais de projetos de desenvolvimento de software, alinhado ao escopo PATHCAST."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
    ""software_process"",
    ""event_log""
  ],
  ""software_context"": ""software_development_process"",
  ""stoc"
e213431f,Deep Reinforcement Learning Guided Decision Tree Learning For Program Synthesis,10.1109/SANER56733.2023.00112,2023,ieee,exclude,"O artigo trata de síntese de programas usando aprendizado por reforço e árvores de decisão, não de process mining, modelagem estocástica de processos de desenvolvimento de software, forecasting de métricas de processo, ou mineração de repositórios. Embora use Markov Decision Process, não há aplicação a artefatos de software (commits, issues, CI/CD) ou processos de desenvolvimento. O 'software' aqu",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de síntese de programas usando aprendizado por reforço e árvores de decisão, não de process mining, modelagem estocástica de processos de desenvolvimento de software, forecasting de métricas de processo, ou mineração de repositórios. Embora use Markov Decision Process, não há aplicação a artefatos de software (commits, issues, CI/CD) ou processos de desenvolvimento. O 'software' aqui é o objeto sintetizado (programa), não o proces"
c60b89d3,BAB Framework – Towards an Extensible Software Platform for AI-Augmented Process Aware Business Information Systems,10.1007/978-3-031-71419-1_18,2024,springer,maybe,"Título sugere framework para sistemas de informação de processos com IA, potencialmente relevante a process mining e process-aware systems, mas abstract ausente impede avaliação conclusiva. Necessário acesso ao texto completo para confirmar se trata processos de software ou apenas BPM genérico.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere framework para sistemas de informação de processos com IA, potencialmente relevante a process mining e process-aware systems, mas abstract ausente impede avaliação conclusiva. Necessário acesso ao texto completo para confirmar se trata processos de software ou apenas BPM genérico."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochasti"
195fc1af,Model Checking Timed and Stochastic Properties with CSL^TA,10.1109/TSE.2008.108,2009,ieee,exclude,"O artigo apresenta uma lógica estocástica (CSL^TA) e algoritmos de model checking para cadeias de Markov, mas não aplica essas técnicas a processos de desenvolvimento de software, repositórios de software ou artefatos de engenharia de software. É contribuição teórica em verificação formal, fora do escopo de process mining e engenharia de software.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo apresenta uma lógica estocástica (CSL^TA) e algoritmos de model checking para cadeias de Markov, mas não aplica essas técnicas a processos de desenvolvimento de software, repositórios de software ou artefatos de engenharia de software. É contribuição teórica em verificação formal, fora do escopo de process mining e engenharia de software."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [
    ""markov"",
    ""stoc"
