row_idx,internal_id,title,doi,ta_decision_primary,ta_decision_verifier,verifier_model,raw
281,5be5885e,Semi-parametric approach for software reliability evaluation using mixed gamma distributions,,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona avaliação de confiabilidade de software com distribuições gamma mistas, o que pode se enquadrar em IC2 (modelagem estocástica em processos de SW) ou ser apenas software reliability engineering (SW como artefato, não processo). Sem abstract disponível, não é possível determinar se o foco é no processo de desenvolvimento ou apenas no produto/sistema."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""reliability"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclea"
283,59440248,iPRICE: A collaborative pricing model for e-service bundle delivery,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a um modelo de precificação colaborativa para entrega de pacotes de e-serviços, sem qualquer relação com process mining, modelagem estocástica de processos de SW ou forecasting de métricas de desenvolvimento de software. O domínio é claramente e-commerce/pricing, fora do escopo da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""h"
284,50a7e9c9,Developing k-out-of-n: G multilevel system with mixed redundancy strategy to protect DSP code using simplified swarm optimization,10.1016/j.ress.2025.110948,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica um estudo sobre sistemas redundantes de confiabilidade (k-out-of-n) aplicado a código DSP com otimização por swarm, que trata 'software' como objeto de sistema de confiabilidade, não como processo de desenvolvimento. O venue 'Reliability Engineering and System Safety' confirma domínio fora do escopo de process mining ou processos de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2"", ""EC1""],
  ""evidence_tags"": [""reliability""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": "
286,09475477,Quantitative risk-based methodology for pipeline integrity management,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica claramente um contexto de integridade de pipelines (infraestrutura física/engenharia civil), sem qualquer relação com processos de desenvolvimento de software. EC1 se aplica de forma inequívoca mesmo sem abstract disponível."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
287,e360a709,Adaptive usage statistical testing for 3D gaming applications,10.1109/ICECUBE.2018.8610975,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper usa Markov Models para modelar uso de aplicações 3D/jogos mobile no contexto de testes estatísticos baseados em uso, onde 'software' é o artefato sendo testado (EC2), não o processo de desenvolvimento de software sendo estudado. O foco é em testing de qualidade de jogos, não em mineração de processos ou modelagem estocástica de processos de desenvolvimento de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""markov"", ""software_testing"", ""stochastic_modeling""],
  ""software_context"": ""software_testing"",
  ""stochasti"
285,d4ef2f84,Security of business to business and business to customer software applications based on the Central Dogma of Molecular Biology (CDMB) and evolutionary models,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica foco em segurança de aplicações de software B2B/B2C usando modelos biológicos (CDMB) e evolutivos, sem qualquer evidência de process mining, mineração de repositórios, modelagem estocástica de processos de SW ou forecasting de métricas de processo. O software é tratado como artefato/produto (EC2), não como processo sendo estudado."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2"", ""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_s"
288,872f903a,Supporting the Specification and Serialization of Planned Architectures in Architecture-Driven Modernization Context,10.1109/COMPSAC.2017.225,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica um trabalho sobre especificação e serialização de arquiteturas planejadas no contexto de modernização orientada por arquitetura, sem evidências de process mining, modelagem estocástica, forecasting ou mineração de repositórios para processos de SW. O software é tratado como objeto de engenharia (artefato arquitetural), não como processo a ser analisado."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""fore"
290,8ee8c51b,Applying data mining techniques in software development,10.1109/ICIME.2010.5477841,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O resumo menciona data mining aplicado ao processo de desenvolvimento de software, o que pode tangenciar IC1 ou IC4, mas o abstract é vago e não especifica técnicas como process mining, mineração de repositórios ou modelagem estocástica; a origem do abstract é 'missing_or_unverified', impossibilitando avaliação conclusiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast"
289,d461d2fd,A Markov Model Based Algorithm for Calculating Mean Downtimes of Distribution Feeders,10.1109/MERCon60487.2023.10355506,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica um modelo Markov para calcular tempos de inatividade de alimentadores de distribuição elétrica (domínio de energia/confiabilidade de sistemas de potência), sem qualquer relação com processos de desenvolvimento de software. O 'software' mencionado refere-se apenas a ferramentas implementadas, não ao processo de SW sendo estudado."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""markov"", ""monte_carlo"", ""reliability"", ""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""mark"
292,f36a08fe,Assessing the risk of software development in agile methodologies using simulation,10.1109/ACCESS.2021.3115941,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica Monte Carlo simulation e software process simulation modeling (SPSM) a projetos ágeis de desenvolvimento de software, modelando risco, duração e tempos de conclusão de issues a partir de dados do JIRA — atendendo claramente IC2, IC3 e IC4."",
  ""matched_ic"": [""IC2"", ""IC3"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""monte_carlo"", ""simulation"", ""software_process"", ""issue_tracking"", ""cycle_time"", ""lead_time"", ""throughput"", ""forecasting"", ""repository_mining""],
  ""software_context"": ""software_development_p"
291,253d2a93,Process Mining for IS Project Management: A Systematic Literature Review,10.4018/IRMJ.373155,include,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Trata-se de uma SLR sobre process mining aplicado a gestão de projetos de SI/software, atendendo IC1 e IC4; porém, como revisão secundária, pode enquadrar-se em EC4, dependendo de seu foco em PM ou modelagem estocástica em SE. A ênfase em discovery (não estocástico/forecasting) e o escopo de revisão secundária justificam cautela."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [""EC4""],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""n"
293,f64a5949,Quantitative evaluation of software component behavior discovery approach,10.1587/transinf.2020MPL0001,include,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper aplica process mining (descoberta de modelos comportamentais) a dados de execução de sistemas de software, o que alinha com IC1 e potencialmente IC4. Contudo, o foco é na qualidade/compreensibilidade dos modelos descobertos (não em forecasting ou repositórios de desenvolvimento), e o contexto de 'software' pode referir-se ao sistema em execução (runtime behavior) e não ao processo de desenvolvimento de software propriamente dito, tornando a inclusão ambígua."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""process"
295,e3d29a38,SIMPT: Process Improvement Using Interactive Simulation of Time-Aware Process Trees,10.1007/978-3-030-75018-3_40,include,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de process mining e simulação para melhoria de processos de negócio genéricos usando event logs, sem qualquer foco em processos de desenvolvimento de software. O domínio é BPM genérico, caracterizando EC1 (domínio fora de SW) e EC2 (software como ferramenta de implementação)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""process_mining"", ""simulation"", ""event_log""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": """
294,6f007eeb,Investigating the significance of bellwether effect to improve software effort estimation,10.1109/QRS.2017.44,include,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper aplica Markov chain para seleção de janelas de projetos e prevê esforço de software, atendendo parcialmente IC2 e IC3; contudo, o foco é em estimativa de esforço (effort estimation) de projetos de software, não diretamente em lead time, cycle time ou métricas de processo de desenvolvimento, e o contexto de 'processo de SW' é marginal — o Markov chain é usado como método de estratificação estatística, não para modelar o processo em si."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""markov"", ""forecasting"", ""stoc"
297,7b0b22ea,Studying Task Processes for Improving Programmer Productivity,10.1109/TSE.2019.2904230,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O estudo aplica cadeias de Markov para modelar processos de programadores em projetos de software real (IC2), analisando task processes de desenvolvimento de software com foco em produtividade (IC1/IC4). Modela processos de SW com método estocástico explícito e usa vídeos de screen capture como fonte de dados de processo."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""software_process"", ""markov"", ""stochastic_modeling"", ""throughput""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""marko"
298,c0352476,Detection of Bottleneck and Social Network in Business Process of Agile Development,10.1109/ISEMANTIC.2019.8884341,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica process mining (alpha++ e análise de rede social) a event logs gerados por um processo ágil de desenvolvimento de software, atendendo IC1 e IC4."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  ""confidence"": ""high""
}
```"
296,4b34f7a5,Unveiling process insights from refactoring practices,10.1016/j.csi.2021.103587,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica process mining a eventos de sessões IDE de desenvolvedores realizando refactoring, extraindo métricas de processo e modelando práticas de desenvolvimento de software — atendendo claramente IC1 e IC4. Também prevê complexidade ciclomática e método de refactoring com alta acurácia, tangenciando IC3."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log"", ""forecasting"", ""defect_prediction""],
  ""software_context"": ""software_development_process"",
  ""stochastic_metho"
