internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model,origin
58996946,A comprehensive simulation study on optimal scheduling for software projects,10.1049/ic:20040457,2004.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Research objective is clearly stated—computing optimal scheduling strategies for software projects and comparing against list policies. QA2: Software engineering context is described (software projects, development activities, component coupling, team specialization). QA3: No specific data source is named; the study uses synthetic sample projects rather than named repositories or datasets. QA4: Stochastic Markov decision model is formally identified as the core technique. QA5: Empirical validation is present through extensive simulations comparing optimal policy performance against list p",2026-04-29T12:36:02.704303+00:00,claude-haiku-4-5-20251001,auxiliary
557b4102,Scheduling software projects to minimize the development time and cost with a given staff,10.1109/apsec.2001.991476,2005.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective clearly stated—developing a probabilistic scheduling model for software projects. QA2: Software engineering context described—software project scheduling is a recognized SE domain. QA3: No data source described reproducibly; no mention of actual projects, repositories, or datasets used. QA4: Stochastic technique formally identified—'probabilistic scheduling model' and 'stochastic optimization techniques' are named. QA5: No empirical validation mentioned; abstract describes a model conceptually without case study, experiment, or real-data application results. QA6: No dis",2026-04-29T12:36:10.341564+00:00,claude-haiku-4-5-20251001,auxiliary
b5b1402b,Planning and improving global software development process using simulation,10.1145/1138506.1138510,2006.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objectives clearly stated in abstract (planning and process improvement in global software development using simulation). QA2: Software engineering context is described in detail (global software development, project planning, process improvement, strategic management). QA3: No specific data source is named (no GitHub, Jira, industry partner, or named projects mentioned). QA4: Specific simulation techniques are formally named (system dynamics and discrete-event models). QA5: Abstract mentions 'illustrative application' but does not describe empirical validation, case study, or ex",2026-04-29T12:36:10.438446+00:00,claude-haiku-4-5-20251001,auxiliary
1c2611b3,Linking software process modeling with Markov decision theory,10.1109/cmpsac.2004.1342699,2004.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—modeling software process scheduling with Markov decision theory. QA2: Software engineering context explicitly described (scheduling, development activities, software projects, rework). QA4: Formal stochastic technique named (Markov decision process/MDP). QA5: Empirical validation indicated via 'sample projects' analysis and optimal strategy computation. QA3: No specific data source identified (no repository, dataset name, or industry partner mentioned). QA6: No discussion of threats to validity or limitations evident in abstract. QA7: No mention of dataset",2026-04-29T12:36:10.632393+00:00,claude-haiku-4-5-20251001,auxiliary
f5151d89,Agent-based simulation of the software development process: A case study at AVL,10.1109/wsc.2012.6465117,2012.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objectives are clearly stated - proposing ABS for SPSM and demonstrating model development/calibration/validation. QA2: Software engineering context is detailed - software development projects, construction phase of Rational Unified Process, geographically distributed development department. QA3: Data source is reproducibly described - AVL company (named industry partner), specific process phase (construction), tailored RUP. QA4: Stochastic technique is formally named - agent-based simulation (ABS) is the core method; also mentions discrete-event simulation and system dynamics as",2026-04-29T12:36:10.709763+00:00,claude-haiku-4-5-20251001,auxiliary
e941deda,Process Mining Model Quality in Software Development Case Studies: An Analysis,10.30844/akwi_2022_09,2022.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,True,"QA1: Research objectives are clearly stated—analyzing quality measures for process mining models in software development using the CPMQF framework. QA2: Software engineering context is described (Software Development activities, log file analysis). QA3: No specific data source is named (no GitHub, Jira, SVN, specific projects, or named datasets are mentioned). QA4: Process Mining techniques are referenced generally, and CPMQF (Comprehensive Process Model Quality Framework) is named as the analytical framework. QA5: The abstract indicates a systematic analysis was applied but provides no empiri",2026-04-29T12:36:18.012134+00:00,claude-haiku-4-5-20251001,auxiliary
61e62f9d,Process Mining bei hybriden Vorgehensmodellen zur Umsetzung von Unternehmenssoftware,10.1007/s00287-021-01359-7,2021.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives—applying process mining to analyze and improve software development processes in hybrid models for enterprise software projects. QA2: The software engineering context is well-described: enterprise software projects, hybrid process models, development and configuration projects, software engineering innovations. QA3: No specific data source is named (no GitHub, Jira, specific project names, or dataset identifiers are mentioned). QA4: Process Mining is named as the technique, though no specific algorithm (alpha miner, inductive miner, etc.) is",2026-04-29T12:36:18.273790+00:00,claude-haiku-4-5-20251001,auxiliary
3cc5a1cb,Coordinate metrics and process model to manage software project risk,10.1109/iemc.2004.1407505,2005.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives - to analyze and evaluate risks in software development quantitatively and assist management decision-making. QA2: Software engineering context is described (software development process, software project risk management). QA3: No specific data source is named (no repository, dataset, projects, or industry partner mentioned). QA4: A specific stochastic technique is formally named: 'general stochastic Petri net' is mentioned as the modeling method. QA5: No empirical validation is described; the paper appears to be primarily conceptual/methodo",2026-04-29T12:36:18.535564+00:00,claude-haiku-4-5-20251001,auxiliary
a88acaff,Process Mining Applied in a Software Project Development with SCRUM and ProM,10.24018/ejeng.2023.8.5.3089,2023.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—apply process mining to discover/validate software development processes. QA2: Specific SE context described: SCRUM agile method, Jira software, Jenkins pipeline in software development project. QA3: Data sources named: Jira and Jenkins generate event logs used in process mining. QA4: Specific PM technique identified: ProM tool with Flexible Heuristics Miner algorithm. QA5: No empirical validation evident—described as 'hypothetical' project with visualization/presentation of results, not actual case study, experiment, or real-data application with comparati",2026-04-29T12:36:19.129735+00:00,claude-haiku-4-5-20251001,auxiliary
fde0a3b4,Process Mining Model Quality in Software Development Case Studies,10.30844/akwi_2022_9,2022.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,True,"QA1: Abstract clearly states research aim—analyzing process mining model quality in software development using CPMQF framework. QA2: Software development context is explicitly mentioned as the SE setting. QA3: No specific data source named (no GitHub, Jira, SVN, named projects, or reproducible dataset origin stated). QA4: Process Mining is named as the technique, and CPMQF (Comprehensive Process Model Quality Framework) is referenced as the analytical framework. QA5: Abstract describes a systematic analysis of sources but does not indicate empirical evaluation (case study results, experiments ",2026-04-29T12:36:20.319383+00:00,claude-haiku-4-5-20251001,auxiliary
a86b1042,Profiling Software Developers with Process Mining and N-Gram Language Models,10.48550/arxiv.2101.06733,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objective clearly stated - profiling developers by mining their software development process. QA2: SE context well described - controlled experiment in Python programming contest with PyCharm IDE and Mooshak automatic jury, developer profiling and behavior analysis. QA3: Data sources reproducibly described - events from PyCharm IDE and Mooshak automatic jury system, controlled experiment setting with specific tools named. QA4: PM technique formally defined - process mining algorithms mentioned for discovering workflows, n-gram language models and text mining explicitly named. QA5",2026-04-29T12:36:27.290322+00:00,claude-haiku-4-5-20251001,auxiliary
94e88f90,A Point Process Approach of Bug Fixing Analysis in Open Source Software Projects,10.1109/qrs.2019.00024,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Clear research objective stated—proposing a stochastic point process approach to represent long-term and periodicity effects in OSS bug fixing. QA2: Software engineering context clearly described—open source software (OSS) bug detection and correction in operational/long-term phases, contrasted with closed source software. QA3: Data source reproducibly described—'actual OSS bug fixing data' from open source projects explicitly mentioned. QA4: PM/stochastic technique formally identified—'stochastic point process approach' is explicitly named as the modeling technique. QA5: Empirical valida",2026-04-29T12:36:28.078778+00:00,claude-haiku-4-5-20251001,auxiliary
